transaction_id,account_id,customer_id,transaction_date,amount,transaction_type,channel,category,description,is_debit
TXN001244,ACC00323,CUST0150,2022-08-05,6642.68,TRANSFER,WIRE,ENTERTAINMENT,Transaction 1244,False
TXN001245,ACC00116,CUST0048,2024-04-07,4948.84,PAYMENT,ATM,OTHER,Transaction 1245,False
TXN001246,ACC00081,CUST0077,2022-12-30,4001.14,DEPOSIT,WIRE,OTHER,Transaction 1246,False
TXN001247,ACC00238,CUST0177,2022-12-19,6833.83,DEPOSIT,MOBILE,ENTERTAINMENT,Transaction 1247,False
TXN001248,ACC00215,CUST0147,2024-04-20,1889.56,DEPOSIT,WIRE,RENT,Transaction 1248,True
TXN001249,ACC00313,CUST0041,2024-10-27,9989.1,FEE,WIRE,TRANSFER,Transaction 1249,False
TXN001250,ACC00012,CUST0011,2023-10-28,6098.52,WITHDRAWAL,WIRE,TRANSFER,Transaction 1250,False
TXN001251,ACC00047,CUST0130,2024-01-29,228.17,FEE,MOBILE,ENTERTAINMENT,Transaction 1251,True
TXN001252,ACC00083,CUST0005,2024-07-26,3691.27,WITHDRAWAL,BRANCH,UTILITIES,Transaction 1252,True
TXN001253,ACC00166,CUST0036,2022-09-29,2930.53,DEPOSIT,BRANCH,ENTERTAINMENT,Transaction 1253,False
TXN001254,ACC00236,CUST0145,2023-05-17,6837.03,PAYMENT,BRANCH,OTHER,Transaction 1254,True
TXN001255,ACC00237,CUST0125,2024-10-21,6414.15,FEE,ATM,OTHER,Transaction 1255,True
TXN001256,ACC00126,CUST0078,2024-08-04,7220.74,DEPOSIT,ONLINE,TRANSFER,Transaction 1256,True
TXN001257,ACC00350,CUST0156,2024-04-12,8670.76,PAYMENT,MOBILE,SALARY,Transaction 1257,False
TXN001258,ACC00134,CUST0174,2022-09-05,7158.23,FEE,WIRE,TRANSFER,Transaction 1258,True
TXN001259,ACC00225,CUST0110,2024-09-11,8277.71,DEPOSIT,ATM,OTHER,Transaction 1259,False
TXN001260,ACC00021,CUST0147,2024-01-15,3994.89,FEE,MOBILE,UTILITIES,Transaction 1260,True
TXN001261,ACC00054,CUST0064,2022-10-26,8470.86,FEE,ONLINE,TRANSFER,Transaction 1261,True
TXN001262,ACC00188,CUST0037,2024-04-25,6565.71,WITHDRAWAL,BRANCH,OTHER,Transaction 1262,False
TXN001263,ACC00108,CUST0176,2023-06-26,972.16,DEPOSIT,MOBILE,TRANSFER,Transaction 1263,False
TXN001264,ACC00126,CUST0078,2023-06-17,3425.09,PAYMENT,ATM,OTHER,Transaction 1264,False
TXN001265,ACC00133,CUST0116,2023-07-18,5944.69,WITHDRAWAL,BRANCH,ENTERTAINMENT,Transaction 1265,False
TXN001266,ACC00014,CUST0095,2023-03-29,8801.83,FEE,ATM,TRANSFER,Transaction 1266,False
TXN001267,ACC00158,CUST0041,2022-11-21,5676.83,TRANSFER,MOBILE,TRANSFER,Transaction 1267,False
TXN001268,ACC00345,CUST0036,2023-08-27,1545.26,WITHDRAWAL,BRANCH,ENTERTAINMENT,Transaction 1268,False
TXN001269,ACC00197,CUST0034,2023-06-11,6367.99,DEPOSIT,BRANCH,ENTERTAINMENT,Transaction 1269,False
TXN001270,ACC00076,CUST0079,2022-01-25,2594.95,FEE,WIRE,UTILITIES,Transaction 1270,False
TXN001271,ACC00317,CUST0198,2022-12-15,9724.06,WITHDRAWAL,WIRE,OTHER,Transaction 1271,False
TXN001272,ACC00268,CUST0043,2024-02-06,3780.41,PAYMENT,BRANCH,OTHER,Transaction 1272,False
TXN001273,ACC00090,CUST0063,2024-09-18,8971.44,DEPOSIT,ONLINE,GROCERIES,Transaction 1273,True
TXN001274,ACC00159,CUST0071,2023-02-27,2243.88,TRANSFER,WIRE,OTHER,Transaction 1274,True
TXN001275,ACC00333,CUST0081,2023-02-08,3565.66,PAYMENT,WIRE,TRANSFER,Transaction 1275,True
TXN001276,ACC00269,CUST0044,2023-04-13,7414.04,TRANSFER,ONLINE,UTILITIES,Transaction 1276,True
TXN001277,ACC00169,CUST0062,2024-11-05,672.91,FEE,WIRE,OTHER,Transaction 1277,True
TXN001278,ACC00029,CUST0200,2024-07-03,5667.45,WITHDRAWAL,BRANCH,GROCERIES,Transaction 1278,True
TXN001279,ACC00334,CUST0188,2023-05-17,2284.17,PAYMENT,BRANCH,SALARY,Transaction 1279,False
TXN001280,ACC00283,CUST0176,2023-07-23,914.5,WITHDRAWAL,ONLINE,RENT,Transaction 1280,False
TXN001281,ACC00032,CUST0044,2023-03-02,2276.63,FEE,WIRE,UTILITIES,Transaction 1281,False
TXN001282,ACC00051,CUST0039,2022-04-15,3189.26,DEPOSIT,BRANCH,UTILITIES,Transaction 1282,True
TXN001283,ACC00227,CUST0170,2022-06-20,4760.88,DEPOSIT,WIRE,ENTERTAINMENT,Transaction 1283,True
TXN001284,ACC00307,CUST0100,2024-09-24,3000.31,DEPOSIT,WIRE,UTILITIES,Transaction 1284,True
TXN001285,ACC00227,CUST0170,2023-02-03,5889.79,FEE,MOBILE,SALARY,Transaction 1285,False
TXN001286,ACC00209,CUST0049,2023-07-09,4926.56,WITHDRAWAL,ATM,ENTERTAINMENT,Transaction 1286,False
TXN001287,ACC00264,CUST0010,2023-08-05,9514.41,TRANSFER,ATM,OTHER,Transaction 1287,True
TXN001288,ACC00175,CUST0112,2023-07-18,6778.75,FEE,ATM,TRANSFER,Transaction 1288,False
TXN001289,ACC00058,CUST0179,2023-01-09,4876.32,TRANSFER,WIRE,UTILITIES,Transaction 1289,False
TXN001290,ACC00084,CUST0012,2023-01-02,656.53,PAYMENT,ATM,SALARY,Transaction 1290,False
TXN001291,ACC00176,CUST0180,2023-01-10,1936.76,DEPOSIT,BRANCH,RENT,Transaction 1291,False
TXN001292,ACC00257,CUST0057,2023-09-18,3200.84,FEE,MOBILE,SALARY,Transaction 1292,False
TXN001293,ACC00313,CUST0041,2023-03-07,5710.51,WITHDRAWAL,ATM,RENT,Transaction 1293,True
TXN001294,ACC00203,CUST0140,2022-12-18,8523.72,FEE,BRANCH,GROCERIES,Transaction 1294,False
TXN001295,ACC00335,CUST0045,2024-05-03,7797.77,TRANSFER,BRANCH,GROCERIES,Transaction 1295,False
TXN001296,ACC00156,CUST0083,2024-01-30,1450.72,TRANSFER,ATM,OTHER,Transaction 1296,False
TXN001297,ACC00231,CUST0021,2023-09-23,4253.55,PAYMENT,MOBILE,SALARY,Transaction 1297,False
TXN001298,ACC00029,CUST0200,2024-04-17,3536.77,WITHDRAWAL,MOBILE,OTHER,Transaction 1298,False
TXN001299,ACC00010,CUST0091,2023-02-19,2086.88,TRANSFER,ATM,OTHER,Transaction 1299,False
TXN001300,ACC00013,CUST0193,2023-10-22,4275.56,PAYMENT,ATM,ENTERTAINMENT,Transaction 1300,True
TXN001301,ACC00111,CUST0089,2024-10-27,4401.59,TRANSFER,ONLINE,SALARY,Transaction 1301,True
TXN001302,ACC00083,CUST0005,2023-10-29,7228.77,FEE,MOBILE,SALARY,Transaction 1302,False
TXN001303,ACC00250,CUST0002,2023-05-27,2802.15,FEE,WIRE,UTILITIES,Transaction 1303,True
TXN001304,ACC00052,CUST0133,2022-04-25,6396.65,TRANSFER,WIRE,GROCERIES,Transaction 1304,False
TXN001305,ACC00146,CUST0030,2022-08-16,4718.94,DEPOSIT,ATM,OTHER,Transaction 1305,False
TXN001306,ACC00078,CUST0047,2022-11-05,5898.49,FEE,BRANCH,ENTERTAINMENT,Transaction 1306,True
TXN001307,ACC00225,CUST0110,2023-05-18,3279.09,FEE,ATM,ENTERTAINMENT,Transaction 1307,False
TXN001308,ACC00012,CUST0011,2022-10-15,7721.24,DEPOSIT,ATM,OTHER,Transaction 1308,False
TXN001309,ACC00229,CUST0179,2023-03-16,1842.22,PAYMENT,BRANCH,UTILITIES,Transaction 1309,False
TXN001310,ACC00171,CUST0198,2023-02-12,6777.01,TRANSFER,ATM,ENTERTAINMENT,Transaction 1310,True
TXN001311,ACC00072,CUST0171,2022-09-02,6422.76,PAYMENT,MOBILE,OTHER,Transaction 1311,False
TXN001312,ACC00025,CUST0183,2024-12-18,603.8,FEE,ATM,SALARY,Transaction 1312,False
TXN001313,ACC00017,CUST0110,2024-10-29,8730.94,TRANSFER,WIRE,UTILITIES,Transaction 1313,False
TXN001314,ACC00295,CUST0049,2023-11-15,6344.1,DEPOSIT,WIRE,SALARY,Transaction 1314,True
TXN001315,ACC00273,CUST0031,2022-11-21,7986.11,DEPOSIT,WIRE,UTILITIES,Transaction 1315,True
TXN001316,ACC00038,CUST0099,2024-06-01,8177.74,PAYMENT,MOBILE,TRANSFER,Transaction 1316,True
TXN001317,ACC00334,CUST0188,2023-11-08,731.18,FEE,ATM,UTILITIES,Transaction 1317,False
TXN001318,ACC00011,CUST0035,2024-04-02,5747.8,DEPOSIT,WIRE,OTHER,Transaction 1318,False
TXN001319,ACC00010,CUST0091,2022-01-18,2253.07,PAYMENT,BRANCH,GROCERIES,Transaction 1319,True
TXN001320,ACC00300,CUST0155,2023-10-31,5324.11,WITHDRAWAL,WIRE,GROCERIES,Transaction 1320,True
TXN001321,ACC00097,CUST0051,2022-10-31,2062.24,WITHDRAWAL,ONLINE,SALARY,Transaction 1321,True
TXN001322,ACC00066,CUST0004,2023-12-15,9546.65,TRANSFER,ATM,RENT,Transaction 1322,True
TXN001323,ACC00104,CUST0021,2023-09-13,1633.73,TRANSFER,BRANCH,RENT,Transaction 1323,False
TXN001324,ACC00014,CUST0095,2022-10-09,8776.5,PAYMENT,ONLINE,OTHER,Transaction 1324,False
TXN001325,ACC00014,CUST0095,2024-06-28,8675.46,WITHDRAWAL,MOBILE,SALARY,Transaction 1325,False
TXN001326,ACC00225,CUST0110,2024-03-28,1987.18,PAYMENT,WIRE,OTHER,Transaction 1326,True
TXN001327,ACC00048,CUST0107,2022-12-25,5067.53,FEE,WIRE,SALARY,Transaction 1327,True
TXN001328,ACC00108,CUST0176,2022-09-04,9407.02,FEE,ATM,TRANSFER,Transaction 1328,False
TXN001329,ACC00213,CUST0041,2023-01-27,2104.06,DEPOSIT,WIRE,GROCERIES,Transaction 1329,False
TXN001330,ACC00131,CUST0007,2024-11-07,1120.81,PAYMENT,ONLINE,SALARY,Transaction 1330,False
TXN001331,ACC00216,CUST0157,2024-03-30,9615.73,DEPOSIT,ATM,GROCERIES,Transaction 1331,False
TXN001332,ACC00034,CUST0008,2024-06-08,9459.46,TRANSFER,BRANCH,TRANSFER,Transaction 1332,True
TXN001333,ACC00334,CUST0188,2024-03-09,8759.54,DEPOSIT,ATM,TRANSFER,Transaction 1333,False
TXN001334,ACC00024,CUST0175,2022-10-16,8474.3,WITHDRAWAL,WIRE,SALARY,Transaction 1334,True
TXN001335,ACC00266,CUST0079,2022-11-15,1403.06,PAYMENT,ONLINE,SALARY,Transaction 1335,True
TXN001336,ACC00339,CUST0158,2023-08-24,3717.67,PAYMENT,BRANCH,UTILITIES,Transaction 1336,True
TXN001337,ACC00090,CUST0063,2024-11-28,9653.04,WITHDRAWAL,ATM,SALARY,Transaction 1337,True
TXN001338,ACC00016,CUST0047,2024-10-15,2041.56,PAYMENT,ATM,OTHER,Transaction 1338,False
TXN001339,ACC00319,CUST0162,2023-10-20,285.75,DEPOSIT,ATM,SALARY,Transaction 1339,False
TXN001340,ACC00018,CUST0015,2022-10-23,9135.86,DEPOSIT,WIRE,UTILITIES,Transaction 1340,True
TXN001341,ACC00081,CUST0077,2022-07-25,150.37,WITHDRAWAL,ONLINE,UTILITIES,Transaction 1341,True
TXN001342,ACC00058,CUST0179,2024-09-01,4644.87,PAYMENT,WIRE,UTILITIES,Transaction 1342,True
TXN001343,ACC00309,CUST0050,2022-01-02,3115.0,PAYMENT,ATM,RENT,Transaction 1343,False
TXN001344,ACC00337,CUST0055,2024-01-19,9569.1,DEPOSIT,MOBILE,UTILITIES,Transaction 1344,True
TXN001345,ACC00065,CUST0035,2023-03-26,5147.83,WITHDRAWAL,BRANCH,TRANSFER,Transaction 1345,True
TXN001346,ACC00049,CUST0168,2024-04-07,2823.72,FEE,ONLINE,RENT,Transaction 1346,True
TXN001347,ACC00129,CUST0166,2023-01-14,7300.57,TRANSFER,ATM,TRANSFER,Transaction 1347,False
TXN001348,ACC00343,CUST0097,2024-11-30,5169.53,TRANSFER,BRANCH,GROCERIES,Transaction 1348,False
TXN001349,ACC00192,CUST0150,2022-10-25,5794.11,DEPOSIT,MOBILE,TRANSFER,Transaction 1349,True
TXN001350,ACC00102,CUST0138,2023-01-09,144.2,DEPOSIT,BRANCH,RENT,Transaction 1350,False
TXN001351,ACC00166,CUST0036,2022-01-24,5721.3,PAYMENT,ATM,RENT,Transaction 1351,False
TXN001352,ACC00232,CUST0194,2023-03-16,4532.48,TRANSFER,WIRE,UTILITIES,Transaction 1352,True
TXN001353,ACC00144,CUST0107,2024-11-19,9238.93,TRANSFER,BRANCH,GROCERIES,Transaction 1353,False
TXN001354,ACC00250,CUST0002,2024-07-23,6632.82,TRANSFER,WIRE,GROCERIES,Transaction 1354,True
TXN001355,ACC00188,CUST0037,2024-05-23,6423.28,FEE,BRANCH,SALARY,Transaction 1355,True
TXN001356,ACC00235,CUST0004,2022-08-16,1203.66,TRANSFER,BRANCH,OTHER,Transaction 1356,False
TXN001357,ACC00158,CUST0041,2024-07-15,4362.2,DEPOSIT,WIRE,RENT,Transaction 1357,False
TXN001358,ACC00262,CUST0002,2023-02-04,1417.94,WITHDRAWAL,ONLINE,RENT,Transaction 1358,False
TXN001359,ACC00270,CUST0153,2022-11-07,5629.27,FEE,WIRE,SALARY,Transaction 1359,False
TXN001360,ACC00277,CUST0076,2023-04-17,6937.25,FEE,BRANCH,GROCERIES,Transaction 1360,True
TXN001361,ACC00052,CUST0133,2022-12-06,6349.44,FEE,BRANCH,OTHER,Transaction 1361,True
TXN001362,ACC00277,CUST0076,2024-05-18,8583.09,TRANSFER,ONLINE,UTILITIES,Transaction 1362,False
TXN001363,ACC00200,CUST0102,2024-12-04,9720.12,PAYMENT,MOBILE,GROCERIES,Transaction 1363,True
TXN001364,ACC00154,CUST0072,2022-01-01,749.63,FEE,ATM,RENT,Transaction 1364,True
TXN001365,ACC00031,CUST0065,2024-04-20,1403.89,PAYMENT,BRANCH,OTHER,Transaction 1365,True
TXN001366,ACC00201,CUST0115,2022-11-23,6461.2,PAYMENT,WIRE,RENT,Transaction 1366,True
TXN001367,ACC00180,CUST0131,2022-05-25,2263.82,TRANSFER,BRANCH,UTILITIES,Transaction 1367,True
TXN001368,ACC00300,CUST0155,2022-11-07,2059.11,WITHDRAWAL,ATM,OTHER,Transaction 1368,False
TXN001369,ACC00006,CUST0148,2022-08-29,5206.68,FEE,ONLINE,OTHER,Transaction 1369,False
TXN001370,ACC00119,CUST0071,2024-06-16,2988.92,DEPOSIT,WIRE,TRANSFER,Transaction 1370,False
TXN001371,ACC00079,CUST0098,2022-05-25,8802.39,TRANSFER,ATM,SALARY,Transaction 1371,False
TXN001372,ACC00131,CUST0007,2022-08-20,6269.36,PAYMENT,WIRE,RENT,Transaction 1372,False
TXN001373,ACC00150,CUST0137,2023-04-06,5228.87,DEPOSIT,WIRE,ENTERTAINMENT,Transaction 1373,False
TXN001374,ACC00124,CUST0145,2024-10-09,8367.25,PAYMENT,MOBILE,SALARY,Transaction 1374,True
TXN001375,ACC00144,CUST0107,2023-07-19,9047.41,FEE,ATM,UTILITIES,Transaction 1375,False
TXN001376,ACC00183,CUST0133,2022-06-20,130.25,PAYMENT,BRANCH,ENTERTAINMENT,Transaction 1376,False
TXN001377,ACC00114,CUST0183,2024-06-07,6656.62,DEPOSIT,MOBILE,ENTERTAINMENT,Transaction 1377,False
TXN001378,ACC00311,CUST0182,2024-11-28,8704.06,PAYMENT,ONLINE,ENTERTAINMENT,Transaction 1378,True
TXN001379,ACC00303,CUST0137,2022-07-21,5756.68,DEPOSIT,BRANCH,GROCERIES,Transaction 1379,False
TXN001380,ACC00202,CUST0141,2022-03-23,3473.7,PAYMENT,MOBILE,ENTERTAINMENT,Transaction 1380,True
TXN001381,ACC00205,CUST0200,2024-06-03,6691.01,DEPOSIT,BRANCH,ENTERTAINMENT,Transaction 1381,True
TXN001382,ACC00013,CUST0193,2023-11-05,988.94,PAYMENT,ONLINE,TRANSFER,Transaction 1382,False
TXN001383,ACC00130,CUST0131,2024-01-05,8183.87,TRANSFER,ATM,RENT,Transaction 1383,False
TXN001384,ACC00229,CUST0179,2022-04-08,3245.8,TRANSFER,BRANCH,RENT,Transaction 1384,False
TXN001385,ACC00206,CUST0026,2023-12-15,7809.9,WITHDRAWAL,MOBILE,OTHER,Transaction 1385,True
TXN001386,ACC00171,CUST0198,2023-12-22,6164.41,WITHDRAWAL,ATM,OTHER,Transaction 1386,False
TXN001387,ACC00052,CUST0133,2022-07-05,6394.88,TRANSFER,WIRE,UTILITIES,Transaction 1387,True
TXN001388,ACC00196,CUST0141,2023-02-19,2647.54,PAYMENT,ATM,GROCERIES,Transaction 1388,False
TXN001389,ACC00186,CUST0105,2022-11-23,9593.12,TRANSFER,ONLINE,SALARY,Transaction 1389,True
TXN001390,ACC00298,CUST0033,2023-09-28,9088.39,FEE,ATM,OTHER,Transaction 1390,True
TXN001391,ACC00204,CUST0145,2022-06-05,1987.0,DEPOSIT,WIRE,TRANSFER,Transaction 1391,False
TXN001392,ACC00135,CUST0110,2022-10-26,7159.17,FEE,ATM,UTILITIES,Transaction 1392,True
TXN001393,ACC00198,CUST0020,2022-08-01,8450.25,TRANSFER,WIRE,ENTERTAINMENT,Transaction 1393,True
TXN001394,ACC00166,CUST0036,2023-04-06,4425.92,DEPOSIT,BRANCH,ENTERTAINMENT,Transaction 1394,True
TXN001395,ACC00342,CUST0083,2023-07-15,264.57,WITHDRAWAL,BRANCH,RENT,Transaction 1395,True
TXN001396,ACC00226,CUST0164,2023-03-19,1454.62,TRANSFER,BRANCH,SALARY,Transaction 1396,False
TXN001397,ACC00225,CUST0110,2024-04-28,5563.67,FEE,BRANCH,UTILITIES,Transaction 1397,True
TXN001398,ACC00266,CUST0079,2024-03-29,6272.92,PAYMENT,ATM,TRANSFER,Transaction 1398,False
TXN001399,ACC00135,CUST0110,2024-06-02,3702.91,WITHDRAWAL,ATM,ENTERTAINMENT,Transaction 1399,False
TXN001400,ACC00040,CUST0130,2022-10-03,3217.3,WITHDRAWAL,WIRE,ENTERTAINMENT,Transaction 1400,True
TXN001401,ACC00050,CUST0175,2024-11-05,7083.83,FEE,ATM,SALARY,Transaction 1401,True
TXN001402,ACC00179,CUST0128,2023-04-04,4653.4,FEE,ONLINE,UTILITIES,Transaction 1402,False
TXN001403,ACC00255,CUST0164,2024-06-12,647.51,WITHDRAWAL,ONLINE,ENTERTAINMENT,Transaction 1403,False
TXN001404,ACC00287,CUST0130,2022-04-28,8958.52,PAYMENT,BRANCH,SALARY,Transaction 1404,False
TXN001405,ACC00034,CUST0008,2023-07-20,5697.97,DEPOSIT,WIRE,UTILITIES,Transaction 1405,False
TXN001406,ACC00069,CUST0147,2024-03-22,2152.83,PAYMENT,ATM,ENTERTAINMENT,Transaction 1406,False
TXN001407,ACC00170,CUST0034,2023-04-22,5699.0,FEE,MOBILE,RENT,Transaction 1407,False
TXN001408,ACC00004,CUST0187,2022-04-19,7121.43,TRANSFER,WIRE,SALARY,Transaction 1408,True
TXN001409,ACC00315,CUST0089,2022-05-11,5298.19,WITHDRAWAL,BRANCH,RENT,Transaction 1409,True
TXN001410,ACC00093,CUST0190,2022-03-02,6494.42,PAYMENT,ONLINE,GROCERIES,Transaction 1410,True
TXN001411,ACC00049,CUST0168,2024-04-06,5740.45,PAYMENT,MOBILE,UTILITIES,Transaction 1411,False
TXN001412,ACC00071,CUST0035,2023-12-05,1830.71,TRANSFER,ATM,RENT,Transaction 1412,False
TXN001413,ACC00130,CUST0131,2024-10-20,908.25,TRANSFER,MOBILE,RENT,Transaction 1413,True
TXN001414,ACC00180,CUST0131,2022-06-17,3397.86,DEPOSIT,WIRE,GROCERIES,Transaction 1414,True
TXN001415,ACC00311,CUST0182,2022-05-05,9820.12,DEPOSIT,ATM,SALARY,Transaction 1415,True
TXN001416,ACC00001,CUST0129,2024-12-19,126.77,TRANSFER,MOBILE,GROCERIES,Transaction 1416,True
TXN001417,ACC00291,CUST0144,2024-02-07,8593.73,WITHDRAWAL,BRANCH,TRANSFER,Transaction 1417,False
TXN001418,ACC00094,CUST0062,2023-03-24,9757.77,DEPOSIT,BRANCH,ENTERTAINMENT,Transaction 1418,False
TXN001419,ACC00294,CUST0184,2022-12-29,8914.48,WITHDRAWAL,WIRE,RENT,Transaction 1419,False
TXN001420,ACC00016,CUST0047,2022-03-21,9353.0,DEPOSIT,ATM,GROCERIES,Transaction 1420,True
TXN001421,ACC00179,CUST0128,2023-01-05,5901.47,WITHDRAWAL,ONLINE,UTILITIES,Transaction 1421,True
TXN001422,ACC00309,CUST0050,2022-11-14,9973.42,TRANSFER,MOBILE,TRANSFER,Transaction 1422,False
TXN001423,ACC00230,CUST0100,2022-08-27,6687.38,DEPOSIT,ATM,RENT,Transaction 1423,False
TXN001424,ACC00073,CUST0181,2023-05-06,9603.91,PAYMENT,BRANCH,OTHER,Transaction 1424,False
TXN001425,ACC00022,CUST0128,2024-01-04,587.18,PAYMENT,WIRE,SALARY,Transaction 1425,True
TXN001426,ACC00340,CUST0124,2023-10-19,9118.76,FEE,WIRE,TRANSFER,Transaction 1426,False
TXN001427,ACC00280,CUST0088,2023-02-16,2826.33,WITHDRAWAL,MOBILE,OTHER,Transaction 1427,True
TXN001428,ACC00150,CUST0137,2024-05-23,4042.98,PAYMENT,ONLINE,UTILITIES,Transaction 1428,True
TXN001429,ACC00252,CUST0196,2022-08-02,3215.82,PAYMENT,WIRE,UTILITIES,Transaction 1429,False
TXN001430,ACC00255,CUST0164,2023-08-12,7708.66,DEPOSIT,WIRE,OTHER,Transaction 1430,True
TXN001431,ACC00097,CUST0051,2022-07-02,3071.89,FEE,WIRE,ENTERTAINMENT,Transaction 1431,True
TXN001432,ACC00329,CUST0146,2023-10-05,7392.83,FEE,ONLINE,SALARY,Transaction 1432,False
TXN001433,ACC00198,CUST0020,2023-01-21,3518.3,FEE,ONLINE,OTHER,Transaction 1433,False
TXN001434,ACC00261,CUST0184,2024-12-09,8492.36,FEE,ATM,TRANSFER,Transaction 1434,True
TXN001435,ACC00110,CUST0062,2022-07-22,4572.88,WITHDRAWAL,BRANCH,TRANSFER,Transaction 1435,False
TXN001436,ACC00038,CUST0099,2023-02-21,4953.26,FEE,WIRE,SALARY,Transaction 1436,True
TXN001437,ACC00196,CUST0141,2023-02-26,9003.31,DEPOSIT,ATM,SALARY,Transaction 1437,True
TXN001438,ACC00338,CUST0058,2023-11-09,9844.04,PAYMENT,BRANCH,GROCERIES,Transaction 1438,False
TXN001439,ACC00023,CUST0074,2022-11-16,1417.55,WITHDRAWAL,WIRE,TRANSFER,Transaction 1439,False
TXN001440,ACC00217,CUST0082,2023-09-27,2049.56,TRANSFER,MOBILE,TRANSFER,Transaction 1440,True
TXN001441,ACC00213,CUST0041,2024-04-27,3771.94,WITHDRAWAL,MOBILE,GROCERIES,Transaction 1441,True
TXN001442,ACC00321,CUST0065,2024-03-20,418.95,PAYMENT,BRANCH,TRANSFER,Transaction 1442,True
TXN001443,ACC00037,CUST0095,2022-08-23,1153.67,PAYMENT,ONLINE,RENT,Transaction 1443,False
TXN001444,ACC00086,CUST0037,2023-06-10,9553.22,PAYMENT,ATM,ENTERTAINMENT,Transaction 1444,False
TXN001445,ACC00146,CUST0030,2023-06-20,1085.81,DEPOSIT,MOBILE,OTHER,Transaction 1445,True
TXN001446,ACC00045,CUST0131,2024-10-16,2008.68,FEE,ONLINE,UTILITIES,Transaction 1446,False
TXN001447,ACC00056,CUST0174,2022-08-17,2287.22,PAYMENT,BRANCH,SALARY,Transaction 1447,True
TXN001448,ACC00124,CUST0145,2024-06-11,6153.59,PAYMENT,BRANCH,UTILITIES,Transaction 1448,True
TXN001449,ACC00340,CUST0124,2024-10-28,7668.14,WITHDRAWAL,BRANCH,TRANSFER,Transaction 1449,False
TXN001450,ACC00023,CUST0074,2022-01-30,9485.95,TRANSFER,ATM,RENT,Transaction 1450,False
TXN001451,ACC00237,CUST0125,2023-02-15,9015.73,DEPOSIT,MOBILE,UTILITIES,Transaction 1451,True
TXN001452,ACC00150,CUST0137,2024-11-01,637.43,WITHDRAWAL,BRANCH,GROCERIES,Transaction 1452,False
TXN001453,ACC00013,CUST0193,2024-06-21,694.76,WITHDRAWAL,WIRE,ENTERTAINMENT,Transaction 1453,False
TXN001454,ACC00286,CUST0170,2022-11-26,1434.49,TRANSFER,ONLINE,SALARY,Transaction 1454,True
TXN001455,ACC00210,CUST0006,2024-11-26,5343.2,FEE,BRANCH,TRANSFER,Transaction 1455,False
TXN001456,ACC00190,CUST0016,2022-03-20,1435.72,DEPOSIT,BRANCH,SALARY,Transaction 1456,False
TXN001457,ACC00002,CUST0183,2022-04-30,8137.25,FEE,ONLINE,OTHER,Transaction 1457,True
TXN001458,ACC00322,CUST0111,2022-03-14,5636.82,DEPOSIT,ONLINE,TRANSFER,Transaction 1458,False
TXN001459,ACC00293,CUST0163,2024-03-01,2825.4,FEE,MOBILE,UTILITIES,Transaction 1459,True
TXN001460,ACC00350,CUST0156,2024-10-01,6126.47,TRANSFER,MOBILE,UTILITIES,Transaction 1460,True
TXN001461,ACC00233,CUST0175,2024-01-08,2239.17,TRANSFER,BRANCH,UTILITIES,Transaction 1461,False
TXN001462,ACC00083,CUST0005,2024-01-24,7400.32,PAYMENT,ATM,RENT,Transaction 1462,True
TXN001463,ACC00236,CUST0145,2024-04-20,7107.15,FEE,BRANCH,UTILITIES,Transaction 1463,True
TXN001464,ACC00321,CUST0065,2023-12-24,2081.8,PAYMENT,MOBILE,UTILITIES,Transaction 1464,False
TXN001465,ACC00232,CUST0194,2024-06-28,9523.79,PAYMENT,ATM,GROCERIES,Transaction 1465,False
TXN001466,ACC00341,CUST0172,2024-03-27,1332.01,FEE,BRANCH,RENT,Transaction 1466,True
TXN001467,ACC00098,CUST0126,2023-02-03,9480.1,FEE,ATM,UTILITIES,Transaction 1467,False
TXN001468,ACC00192,CUST0150,2023-09-21,2135.92,WITHDRAWAL,MOBILE,SALARY,Transaction 1468,False
TXN001469,ACC00154,CUST0072,2024-04-24,509.81,WITHDRAWAL,ATM,ENTERTAINMENT,Transaction 1469,True
TXN001470,ACC00338,CUST0058,2024-02-27,9371.28,PAYMENT,BRANCH,UTILITIES,Transaction 1470,True
TXN001471,ACC00106,CUST0022,2024-03-01,5674.36,WITHDRAWAL,ATM,TRANSFER,Transaction 1471,True
TXN001472,ACC00329,CUST0146,2024-04-03,5751.12,WITHDRAWAL,BRANCH,UTILITIES,Transaction 1472,False
TXN001473,ACC00240,CUST0191,2023-05-19,8680.43,WITHDRAWAL,MOBILE,GROCERIES,Transaction 1473,True
TXN001474,ACC00347,CUST0123,2022-07-18,7869.84,DEPOSIT,ONLINE,SALARY,Transaction 1474,True
TXN001475,ACC00170,CUST0034,2022-07-04,3133.63,TRANSFER,BRANCH,TRANSFER,Transaction 1475,True
TXN001476,ACC00110,CUST0062,2023-09-22,8406.94,TRANSFER,WIRE,GROCERIES,Transaction 1476,False
TXN001477,ACC00244,CUST0119,2023-11-25,7036.33,TRANSFER,ATM,SALARY,Transaction 1477,True
TXN001478,ACC00078,CUST0047,2022-12-01,4152.44,FEE,WIRE,UTILITIES,Transaction 1478,True
TXN001479,ACC00288,CUST0072,2024-08-19,6998.93,TRANSFER,BRANCH,SALARY,Transaction 1479,True
TXN001480,ACC00228,CUST0012,2022-07-18,7556.98,WITHDRAWAL,MOBILE,UTILITIES,Transaction 1480,False
